,Hard-U,Fe %,Cr %,Depth,Strikes/mm2,Static Force,Amplitude,Predict,Gradient
1510,200.0,11.6,29.9,1510.0,8571.4,50.0,50.0,200.00125,-6.103515625e-05
1511,200.0,11.6,29.9,1511.0,8571.4,50.0,50.0,200.00125,-0.0
1512,200.0,11.6,29.9,1512.0,8571.4,50.0,50.0,200.0012,-4.57763671875e-05
1513,200.0,11.6,29.9,1513.0,8571.4,50.0,50.0,200.00124,3.0517578125e-05
1514,200.0,11.6,29.9,1514.0,8571.4,50.0,50.0,200.00122,-1.52587890625e-05
1515,200.0,11.6,29.9,1515.0,8571.4,50.0,50.0,200.00124,1.52587890625e-05
1516,200.0,11.6,29.9,1516.0,8571.4,50.0,50.0,200.00114,-9.1552734375e-05
1517,200.0,11.6,29.9,1517.0,8571.4,50.0,50.0,200.00116,1.52587890625e-05
1518,200.0,11.6,29.9,1518.0,8571.4,50.0,50.0,200.00116,-0.0
1519,200.0,11.6,29.9,1519.0,8571.4,50.0,50.0,200.00111,-4.57763671875e-05
1520,200.0,11.6,29.9,1520.0,8571.4,50.0,50.0,200.00111,-0.0
1521,200.0,11.6,29.9,1521.0,8571.4,50.0,50.0,200.00114,3.0517578125e-05
1522,200.0,11.6,29.9,1522.0,8571.4,50.0,50.0,200.00113,-1.52587890625e-05
1523,200.0,11.6,29.9,1523.0,8571.4,50.0,50.0,200.00113,-0.0
1524,200.0,11.6,29.9,1524.0,8571.4,50.0,50.0,200.00107,-6.103515625e-05
1525,200.0,11.6,29.9,1525.0,8571.4,50.0,50.0,200.00108,1.52587890625e-05
1526,200.0,11.6,29.9,1526.0,8571.4,50.0,50.0,200.00105,-3.0517578125e-05
1527,200.0,11.6,29.9,1527.0,8571.4,50.0,50.0,200.00107,1.52587890625e-05
1528,200.0,11.6,29.9,1528.0,8571.4,50.0,50.0,200.00105,-1.52587890625e-05
1529,200.0,11.6,29.9,1529.0,8571.4,50.0,50.0,200.00107,1.52587890625e-05
1530,200.0,11.6,29.9,1530.0,8571.4,50.0,50.0,200.00105,-1.52587890625e-05
1531,200.0,11.6,29.9,1531.0,8571.4,50.0,50.0,200.001,-4.57763671875e-05
1532,200.0,11.6,29.9,1532.0,8571.4,50.0,50.0,200.00099,-1.52587890625e-05
1533,200.0,11.6,29.9,1533.0,8571.4,50.0,50.0,200.00099,-0.0
1534,200.0,11.6,29.9,1534.0,8571.4,50.0,50.0,200.00099,-0.0
1535,200.0,11.6,29.9,1535.0,8571.4,50.0,50.0,200.00099,-0.0
1536,200.0,11.6,29.9,1536.0,8571.4,50.0,50.0,200.00095,-4.57763671875e-05
1537,200.0,11.6,29.9,1537.0,8571.4,50.0,50.0,200.00095,-0.0
1538,200.0,11.6,29.9,1538.0,8571.4,50.0,50.0,200.00095,-0.0
1539,200.0,11.6,29.9,1539.0,8571.4,50.0,50.0,200.00095,-0.0
1540,200.0,11.6,29.9,1540.0,8571.4,50.0,50.0,200.00095,-0.0
1541,200.0,11.6,29.9,1541.0,8571.4,50.0,50.0,200.00093,-1.52587890625e-05
1542,200.0,11.6,29.9,1542.0,8571.4,50.0,50.0,200.00095,1.52587890625e-05
1543,200.0,11.6,29.9,1543.0,8571.4,50.0,50.0,200.0009,-4.57763671875e-05
1544,200.0,11.6,29.9,1544.0,8571.4,50.0,50.0,200.00089,-1.52587890625e-05
1545,200.0,11.6,29.9,1545.0,8571.4,50.0,50.0,200.00089,-0.0
1546,200.0,11.6,29.9,1546.0,8571.4,50.0,50.0,200.00084,-4.57763671875e-05
1547,200.0,11.6,29.9,1547.0,8571.4,50.0,50.0,200.0009,6.103515625e-05
1548,200.0,11.6,29.9,1548.0,8571.4,50.0,50.0,200.00087,-3.0517578125e-05
1549,200.0,11.6,29.9,1549.0,8571.4,50.0,50.0,200.00087,-0.0
1550,200.0,11.6,29.9,1550.0,8571.4,50.0,50.0,200.00085,-1.52587890625e-05
1551,200.0,11.6,29.9,1551.0,8571.4,50.0,50.0,200.00084,-1.52587890625e-05
1552,200.0,11.6,29.9,1552.0,8571.4,50.0,50.0,200.00082,-1.52587890625e-05
1553,200.0,11.6,29.9,1553.0,8571.4,50.0,50.0,200.00082,-0.0
1554,200.0,11.6,29.9,1554.0,8571.4,50.0,50.0,200.0008,-3.0517578125e-05
1555,200.0,11.6,29.9,1555.0,8571.4,50.0,50.0,200.00082,3.0517578125e-05
1556,200.0,11.6,29.9,1556.0,8571.4,50.0,50.0,200.00078,-4.57763671875e-05
1557,200.0,11.6,29.9,1557.0,8571.4,50.0,50.0,200.0008,1.52587890625e-05
1558,200.0,11.6,29.9,1558.0,8571.4,50.0,50.0,200.00078,-1.52587890625e-05
1559,200.0,11.6,29.9,1559.0,8571.4,50.0,50.0,200.00075,-3.0517578125e-05
1560,200.0,11.6,29.9,1560.0,8571.4,50.0,50.0,200.00075,-0.0
1561,200.0,11.6,29.9,1561.0,8571.4,50.0,50.0,200.00076,1.52587890625e-05
1562,200.0,11.6,29.9,1562.0,8571.4,50.0,50.0,200.00073,-3.0517578125e-05
1563,200.0,11.6,29.9,1563.0,8571.4,50.0,50.0,200.00073,-0.0
1564,200.0,11.6,29.9,1564.0,8571.4,50.0,50.0,200.00073,-0.0
1565,200.0,11.6,29.9,1565.0,8571.4,50.0,50.0,200.00069,-4.57763671875e-05
1566,200.0,11.6,29.9,1566.0,8571.4,50.0,50.0,200.00073,4.57763671875e-05
1567,200.0,11.6,29.9,1567.0,8571.4,50.0,50.0,200.00067,-6.103515625e-05
1568,200.0,11.6,29.9,1568.0,8571.4,50.0,50.0,200.0007,3.0517578125e-05
1569,200.0,11.6,29.9,1569.0,8571.4,50.0,50.0,200.0007,-0.0
1570,200.0,11.6,29.9,1570.0,8571.4,50.0,50.0,200.00067,-3.0517578125e-05
1571,200.0,11.6,29.9,1571.0,8571.4,50.0,50.0,200.00069,1.52587890625e-05
1572,200.0,11.6,29.9,1572.0,8571.4,50.0,50.0,200.00066,-3.0517578125e-05
1573,200.0,11.6,29.9,1573.0,8571.4,50.0,50.0,200.00066,-0.0
1574,200.0,11.6,29.9,1574.0,8571.4,50.0,50.0,200.00066,-0.0
1575,200.0,11.6,29.9,1575.0,8571.4,50.0,50.0,200.00066,-0.0
1576,200.0,11.6,29.9,1576.0,8571.4,50.0,50.0,200.00064,-1.52587890625e-05
1577,200.0,11.6,29.9,1577.0,8571.4,50.0,50.0,200.00066,1.52587890625e-05
1578,200.0,11.6,29.9,1578.0,8571.4,50.0,50.0,200.00066,-0.0
1579,200.0,11.6,29.9,1579.0,8571.4,50.0,50.0,200.00064,-1.52587890625e-05
1580,200.0,11.6,29.9,1580.0,8571.4,50.0,50.0,200.00061,-3.0517578125e-05
1581,200.0,11.6,29.9,1581.0,8571.4,50.0,50.0,200.00064,3.0517578125e-05
1582,200.0,11.6,29.9,1582.0,8571.4,50.0,50.0,200.00061,-3.0517578125e-05
1583,200.0,11.6,29.9,1583.0,8571.4,50.0,50.0,200.0006,-1.52587890625e-05
1584,200.0,11.6,29.9,1584.0,8571.4,50.0,50.0,200.00063,3.0517578125e-05
1585,200.0,11.6,29.9,1585.0,8571.4,50.0,50.0,200.0006,-3.0517578125e-05
1586,200.0,11.6,29.9,1586.0,8571.4,50.0,50.0,200.0006,-0.0
1587,200.0,11.6,29.9,1587.0,8571.4,50.0,50.0,200.00053,-6.103515625e-05
1588,200.0,11.6,29.9,1588.0,8571.4,50.0,50.0,200.00058,4.57763671875e-05
1589,200.0,11.6,29.9,1589.0,8571.4,50.0,50.0,200.00058,-0.0
1590,200.0,11.6,29.9,1590.0,8571.4,50.0,50.0,200.00052,-6.103515625e-05
1591,200.0,11.6,29.9,1591.0,8571.4,50.0,50.0,200.00055,3.0517578125e-05
1592,200.0,11.6,29.9,1592.0,8571.4,50.0,50.0,200.00055,-0.0
1593,200.0,11.6,29.9,1593.0,8571.4,50.0,50.0,200.00055,-0.0
1594,200.0,11.6,29.9,1594.0,8571.4,50.0,50.0,200.00055,-0.0
1595,200.0,11.6,29.9,1595.0,8571.4,50.0,50.0,200.00055,-0.0
1596,200.0,11.6,29.9,1596.0,8571.4,50.0,50.0,200.00052,-3.0517578125e-05
1597,200.0,11.6,29.9,1597.0,8571.4,50.0,50.0,200.00053,1.52587890625e-05
1598,200.0,11.6,29.9,1598.0,8571.4,50.0,50.0,200.00053,-0.0
1599,200.0,11.6,29.9,1599.0,8571.4,50.0,50.0,200.0005,-3.0517578125e-05
1600,200.0,11.6,29.9,1600.0,8571.4,50.0,50.0,200.0005,-0.0
1601,200.0,11.6,29.9,1601.0,8571.4,50.0,50.0,200.00047,-3.0517578125e-05
1602,200.0,11.6,29.9,1602.0,8571.4,50.0,50.0,200.0005,3.0517578125e-05
1603,200.0,11.6,29.9,1603.0,8571.4,50.0,50.0,200.0005,-0.0
1604,200.0,11.6,29.9,1604.0,8571.4,50.0,50.0,200.0005,-0.0
1605,200.0,11.6,29.9,1605.0,8571.4,50.0,50.0,200.0005,-0.0
1606,200.0,11.6,29.9,1606.0,8571.4,50.0,50.0,200.00047,-3.0517578125e-05
1607,200.0,11.6,29.9,1607.0,8571.4,50.0,50.0,200.00046,-1.52587890625e-05
1608,200.0,11.6,29.9,1608.0,8571.4,50.0,50.0,200.00049,3.0517578125e-05
1609,200.0,11.6,29.9,1609.0,8571.4,50.0,50.0,200.00046,-3.0517578125e-05
1610,200.0,11.6,29.9,1610.0,8571.4,50.0,50.0,200.00043,-3.0517578125e-05
1611,200.0,11.6,29.9,1611.0,8571.4,50.0,50.0,200.00043,-0.0
1612,200.0,11.6,29.9,1612.0,8571.4,50.0,50.0,200.00043,-0.0
1613,200.0,11.6,29.9,1613.0,8571.4,50.0,50.0,200.00043,-0.0
1614,200.0,11.6,29.9,1614.0,8571.4,50.0,50.0,200.00046,3.0517578125e-05
1615,200.0,11.6,29.9,1615.0,8571.4,50.0,50.0,200.00043,-3.0517578125e-05
1616,200.0,11.6,29.9,1616.0,8571.4,50.0,50.0,200.00043,-0.0
1617,200.0,11.6,29.9,1617.0,8571.4,50.0,50.0,200.0004,-3.0517578125e-05
1618,200.0,11.6,29.9,1618.0,8571.4,50.0,50.0,200.00043,3.0517578125e-05
1619,200.0,11.6,29.9,1619.0,8571.4,50.0,50.0,200.00041,-1.52587890625e-05
1620,200.0,11.6,29.9,1620.0,8571.4,50.0,50.0,200.0004,-1.52587890625e-05
1621,200.0,11.6,29.9,1621.0,8571.4,50.0,50.0,200.00041,1.52587890625e-05
1622,200.0,11.6,29.9,1622.0,8571.4,50.0,50.0,200.00041,-0.0
1623,200.0,11.6,29.9,1623.0,8571.4,50.0,50.0,200.00038,-3.0517578125e-05
1624,200.0,11.6,29.9,1624.0,8571.4,50.0,50.0,200.00041,3.0517578125e-05
1625,200.0,11.6,29.9,1625.0,8571.4,50.0,50.0,200.00038,-3.0517578125e-05
1626,200.0,11.6,29.9,1626.0,8571.4,50.0,50.0,200.00038,-0.0
1627,200.0,11.6,29.9,1627.0,8571.4,50.0,50.0,200.00035,-3.0517578125e-05
1628,200.0,11.6,29.9,1628.0,8571.4,50.0,50.0,200.00035,-0.0
1629,200.0,11.6,29.9,1629.0,8571.4,50.0,50.0,200.00038,3.0517578125e-05
1630,200.0,11.6,29.9,1630.0,8571.4,50.0,50.0,200.00038,-0.0
1631,200.0,11.6,29.9,1631.0,8571.4,50.0,50.0,200.00038,-0.0
1632,200.0,11.6,29.9,1632.0,8571.4,50.0,50.0,200.00035,-3.0517578125e-05
1633,200.0,11.6,29.9,1633.0,8571.4,50.0,50.0,200.00035,-0.0
1634,200.0,11.6,29.9,1634.0,8571.4,50.0,50.0,200.00035,-0.0
1635,200.0,11.6,29.9,1635.0,8571.4,50.0,50.0,200.00035,-0.0
1636,200.0,11.6,29.9,1636.0,8571.4,50.0,50.0,200.00037,1.52587890625e-05
1637,200.0,11.6,29.9,1637.0,8571.4,50.0,50.0,200.00037,-0.0
1638,200.0,11.6,29.9,1638.0,8571.4,50.0,50.0,200.00034,-3.0517578125e-05
1639,200.0,11.6,29.9,1639.0,8571.4,50.0,50.0,200.00034,-0.0
1640,200.0,11.6,29.9,1640.0,8571.4,50.0,50.0,200.00032,-1.52587890625e-05
1641,200.0,11.6,29.9,1641.0,8571.4,50.0,50.0,200.0003,-1.52587890625e-05
1642,200.0,11.6,29.9,1642.0,8571.4,50.0,50.0,200.00034,3.0517578125e-05
1643,200.0,11.6,29.9,1643.0,8571.4,50.0,50.0,200.00034,-0.0
1644,200.0,11.6,29.9,1644.0,8571.4,50.0,50.0,200.00032,-1.52587890625e-05
1645,200.0,11.6,29.9,1645.0,8571.4,50.0,50.0,200.0003,-1.52587890625e-05
1646,200.0,11.6,29.9,1646.0,8571.4,50.0,50.0,200.0003,-0.0
1647,200.0,11.6,29.9,1647.0,8571.4,50.0,50.0,200.0003,-0.0
1648,200.0,11.6,29.9,1648.0,8571.4,50.0,50.0,200.00029,-1.52587890625e-05
1649,200.0,11.6,29.9,1649.0,8571.4,50.0,50.0,200.00029,-0.0
1650,200.0,11.6,29.9,1650.0,8571.4,50.0,50.0,200.00027,-1.52587890625e-05
1651,200.0,11.6,29.9,1651.0,8571.4,50.0,50.0,200.00029,1.52587890625e-05
1652,200.0,11.6,29.9,1652.0,8571.4,50.0,50.0,200.00029,-0.0
1653,200.0,11.6,29.9,1653.0,8571.4,50.0,50.0,200.00032,3.0517578125e-05
1654,200.0,11.6,29.9,1654.0,8571.4,50.0,50.0,200.00029,-3.0517578125e-05
1655,200.0,11.6,29.9,1655.0,8571.4,50.0,50.0,200.00029,-0.0
1656,200.0,11.6,29.9,1656.0,8571.4,50.0,50.0,200.00029,-0.0
1657,200.0,11.6,29.9,1657.0,8571.4,50.0,50.0,200.00029,-0.0
1658,200.0,11.6,29.9,1658.0,8571.4,50.0,50.0,200.00026,-3.0517578125e-05
1659,200.0,11.6,29.9,1659.0,8571.4,50.0,50.0,200.00026,-0.0
1660,200.0,11.6,29.9,1660.0,8571.4,50.0,50.0,200.00029,3.0517578125e-05
1661,200.0,11.6,29.9,1661.0,8571.4,50.0,50.0,200.00029,-0.0
1662,200.0,11.6,29.9,1662.0,8571.4,50.0,50.0,200.00029,-0.0
1663,200.0,11.6,29.9,1663.0,8571.4,50.0,50.0,200.00029,-0.0
1664,200.0,11.6,29.9,1664.0,8571.4,50.0,50.0,200.00027,-1.52587890625e-05
1665,200.0,11.6,29.9,1665.0,8571.4,50.0,50.0,200.00023,-4.57763671875e-05
1666,200.0,11.6,29.9,1666.0,8571.4,50.0,50.0,200.00023,-0.0
1667,200.0,11.6,29.9,1667.0,8571.4,50.0,50.0,200.00027,4.57763671875e-05
1668,200.0,11.6,29.9,1668.0,8571.4,50.0,50.0,200.00026,-1.52587890625e-05
1669,200.0,11.6,29.9,1669.0,8571.4,50.0,50.0,200.00023,-3.0517578125e-05
1670,200.0,11.6,29.9,1670.0,8571.4,50.0,50.0,200.00026,3.0517578125e-05
1671,200.0,11.6,29.9,1671.0,8571.4,50.0,50.0,200.00027,1.52587890625e-05
1672,200.0,11.6,29.9,1672.0,8571.4,50.0,50.0,200.00027,-0.0
1673,200.0,11.6,29.9,1673.0,8571.4,50.0,50.0,200.00024,-3.0517578125e-05
1674,200.0,11.6,29.9,1674.0,8571.4,50.0,50.0,200.00024,-0.0
1675,200.0,11.6,29.9,1675.0,8571.4,50.0,50.0,200.00023,-1.52587890625e-05
1676,200.0,11.6,29.9,1676.0,8571.4,50.0,50.0,200.0002,-3.0517578125e-05
1677,200.0,11.6,29.9,1677.0,8571.4,50.0,50.0,200.00024,4.57763671875e-05
1678,200.0,11.6,29.9,1678.0,8571.4,50.0,50.0,200.00023,-1.52587890625e-05
1679,200.0,11.6,29.9,1679.0,8571.4,50.0,50.0,200.00027,4.57763671875e-05
1680,200.0,11.6,29.9,1680.0,8571.4,50.0,50.0,200.00024,-3.0517578125e-05
1681,200.0,11.6,29.9,1681.0,8571.4,50.0,50.0,200.00023,-1.52587890625e-05
1682,200.0,11.6,29.9,1682.0,8571.4,50.0,50.0,200.00023,-0.0
1683,200.0,11.6,29.9,1683.0,8571.4,50.0,50.0,200.00023,-0.0
1684,200.0,11.6,29.9,1684.0,8571.4,50.0,50.0,200.0002,-3.0517578125e-05
1685,200.0,11.6,29.9,1685.0,8571.4,50.0,50.0,200.0002,-0.0
1686,200.0,11.6,29.9,1686.0,8571.4,50.0,50.0,200.00021,1.52587890625e-05
1687,200.0,11.6,29.9,1687.0,8571.4,50.0,50.0,200.00021,-0.0
1688,200.0,11.6,29.9,1688.0,8571.4,50.0,50.0,200.0002,-1.52587890625e-05
1689,200.0,11.6,29.9,1689.0,8571.4,50.0,50.0,200.00024,4.57763671875e-05
1690,200.0,11.6,29.9,1690.0,8571.4,50.0,50.0,200.00021,-3.0517578125e-05
1691,200.0,11.6,29.9,1691.0,8571.4,50.0,50.0,200.0002,-1.52587890625e-05
1692,200.0,11.6,29.9,1692.0,8571.4,50.0,50.0,200.00021,1.52587890625e-05
1693,200.0,11.6,29.9,1693.0,8571.4,50.0,50.0,200.0002,-1.52587890625e-05
1694,200.0,11.6,29.9,1694.0,8571.4,50.0,50.0,200.0002,-0.0
1695,200.0,11.6,29.9,1695.0,8571.4,50.0,50.0,200.0002,-0.0
1696,200.0,11.6,29.9,1696.0,8571.4,50.0,50.0,200.00021,1.52587890625e-05
1697,200.0,11.6,29.9,1697.0,8571.4,50.0,50.0,200.00017,-4.57763671875e-05
1698,200.0,11.6,29.9,1698.0,8571.4,50.0,50.0,200.00021,4.57763671875e-05
1699,200.0,11.6,29.9,1699.0,8571.4,50.0,50.0,200.00018,-3.0517578125e-05
1700,200.0,11.6,29.9,1700.0,8571.4,50.0,50.0,200.00018,-0.0
1701,200.0,11.6,29.9,1701.0,8571.4,50.0,50.0,200.00018,-0.0
1702,200.0,11.6,29.9,1702.0,8571.4,50.0,50.0,200.00018,-0.0
1703,200.0,11.6,29.9,1703.0,8571.4,50.0,50.0,200.00017,-1.52587890625e-05
1704,200.0,11.6,29.9,1704.0,8571.4,50.0,50.0,200.00017,-0.0
1705,200.0,11.6,29.9,1705.0,8571.4,50.0,50.0,200.00017,-0.0
1706,200.0,11.6,29.9,1706.0,8571.4,50.0,50.0,200.00017,-0.0
1707,200.0,11.6,29.9,1707.0,8571.4,50.0,50.0,200.00017,-0.0
1708,200.0,11.6,29.9,1708.0,8571.4,50.0,50.0,200.0002,3.0517578125e-05
1709,200.0,11.6,29.9,1709.0,8571.4,50.0,50.0,200.00017,-3.0517578125e-05
1710,200.0,11.6,29.9,1710.0,8571.4,50.0,50.0,200.00018,1.52587890625e-05
1711,200.0,11.6,29.9,1711.0,8571.4,50.0,50.0,200.00017,-1.52587890625e-05
1712,200.0,11.6,29.9,1712.0,8571.4,50.0,50.0,200.00017,-0.0
1713,200.0,11.6,29.9,1713.0,8571.4,50.0,50.0,200.00017,-0.0
1714,200.0,11.6,29.9,1714.0,8571.4,50.0,50.0,200.00018,1.52587890625e-05
1715,200.0,11.6,29.9,1715.0,8571.4,50.0,50.0,200.00014,-4.57763671875e-05
1716,200.0,11.6,29.9,1716.0,8571.4,50.0,50.0,200.00014,-0.0
1717,200.0,11.6,29.9,1717.0,8571.4,50.0,50.0,200.00015,1.52587890625e-05
1718,200.0,11.6,29.9,1718.0,8571.4,50.0,50.0,200.00015,-0.0
1719,200.0,11.6,29.9,1719.0,8571.4,50.0,50.0,200.00015,-0.0
1720,200.0,11.6,29.9,1720.0,8571.4,50.0,50.0,200.00015,-0.0
1721,200.0,11.6,29.9,1721.0,8571.4,50.0,50.0,200.00015,-0.0
1722,200.0,11.6,29.9,1722.0,8571.4,50.0,50.0,200.00012,-3.0517578125e-05
1723,200.0,11.6,29.9,1723.0,8571.4,50.0,50.0,200.00014,1.52587890625e-05
1724,200.0,11.6,29.9,1724.0,8571.4,50.0,50.0,200.00015,1.52587890625e-05
1725,200.0,11.6,29.9,1725.0,8571.4,50.0,50.0,200.00015,-0.0
1726,200.0,11.6,29.9,1726.0,8571.4,50.0,50.0,200.00014,-1.52587890625e-05
1727,200.0,11.6,29.9,1727.0,8571.4,50.0,50.0,200.00015,1.52587890625e-05
1728,200.0,11.6,29.9,1728.0,8571.4,50.0,50.0,200.00014,-1.52587890625e-05
1729,200.0,11.6,29.9,1729.0,8571.4,50.0,50.0,200.00015,1.52587890625e-05
1730,200.0,11.6,29.9,1730.0,8571.4,50.0,50.0,200.00014,-1.52587890625e-05
1731,200.0,11.6,29.9,1731.0,8571.4,50.0,50.0,200.00014,-0.0
1732,200.0,11.6,29.9,1732.0,8571.4,50.0,50.0,200.00014,-0.0
1733,200.0,11.6,29.9,1733.0,8571.4,50.0,50.0,200.00014,-0.0
1734,200.0,11.6,29.9,1734.0,8571.4,50.0,50.0,200.00014,-0.0
1735,200.0,11.6,29.9,1735.0,8571.4,50.0,50.0,200.00014,-0.0
1736,200.0,11.6,29.9,1736.0,8571.4,50.0,50.0,200.00009,-4.57763671875e-05
1737,200.0,11.6,29.9,1737.0,8571.4,50.0,50.0,200.00014,4.57763671875e-05
1738,200.0,11.6,29.9,1738.0,8571.4,50.0,50.0,200.00014,-0.0
1739,200.0,11.6,29.9,1739.0,8571.4,50.0,50.0,200.0001,-3.0517578125e-05
1740,200.0,11.6,29.9,1740.0,8571.4,50.0,50.0,200.00012,1.52587890625e-05
1741,200.0,11.6,29.9,1741.0,8571.4,50.0,50.0,200.00015,3.0517578125e-05
1742,200.0,11.6,29.9,1742.0,8571.4,50.0,50.0,200.0001,-4.57763671875e-05
1743,200.0,11.6,29.9,1743.0,8571.4,50.0,50.0,200.0001,-0.0
1744,200.0,11.6,29.9,1744.0,8571.4,50.0,50.0,200.0001,-0.0
1745,200.0,11.6,29.9,1745.0,8571.4,50.0,50.0,200.0001,-0.0
1746,200.0,11.6,29.9,1746.0,8571.4,50.0,50.0,200.0001,-0.0
1747,200.0,11.6,29.9,1747.0,8571.4,50.0,50.0,200.00009,-1.52587890625e-05
1748,200.0,11.6,29.9,1748.0,8571.4,50.0,50.0,200.0001,1.52587890625e-05
1749,200.0,11.6,29.9,1749.0,8571.4,50.0,50.0,200.00012,1.52587890625e-05
1750,200.0,11.6,29.9,1750.0,8571.4,50.0,50.0,200.00009,-3.0517578125e-05
1751,200.0,11.6,29.9,1751.0,8571.4,50.0,50.0,200.00012,3.0517578125e-05
1752,200.0,11.6,29.9,1752.0,8571.4,50.0,50.0,200.00009,-3.0517578125e-05
1753,200.0,11.6,29.9,1753.0,8571.4,50.0,50.0,200.00012,3.0517578125e-05
1754,200.0,11.6,29.9,1754.0,8571.4,50.0,50.0,200.00012,-0.0
1755,200.0,11.6,29.9,1755.0,8571.4,50.0,50.0,200.00012,-0.0
1756,200.0,11.6,29.9,1756.0,8571.4,50.0,50.0,200.00009,-3.0517578125e-05
1757,200.0,11.6,29.9,1757.0,8571.4,50.0,50.0,200.0001,1.52587890625e-05
1758,200.0,11.6,29.9,1758.0,8571.4,50.0,50.0,200.0001,-0.0
1759,200.0,11.6,29.9,1759.0,8571.4,50.0,50.0,200.0001,-0.0
1760,200.0,11.6,29.9,1760.0,8571.4,50.0,50.0,200.00008,-3.0517578125e-05
1761,200.0,11.6,29.9,1761.0,8571.4,50.0,50.0,200.00012,4.57763671875e-05
1762,200.0,11.6,29.9,1762.0,8571.4,50.0,50.0,200.00009,-3.0517578125e-05
1763,200.0,11.6,29.9,1763.0,8571.4,50.0,50.0,200.0001,1.52587890625e-05
1764,200.0,11.6,29.9,1764.0,8571.4,50.0,50.0,200.00012,1.52587890625e-05
1765,200.0,11.6,29.9,1765.0,8571.4,50.0,50.0,200.00012,-0.0
1766,200.0,11.6,29.9,1766.0,8571.4,50.0,50.0,200.0001,-1.52587890625e-05
1767,200.0,11.6,29.9,1767.0,8571.4,50.0,50.0,200.0001,-0.0
1768,200.0,11.6,29.9,1768.0,8571.4,50.0,50.0,200.00009,-1.52587890625e-05
1769,200.0,11.6,29.9,1769.0,8571.4,50.0,50.0,200.0001,1.52587890625e-05
1770,200.0,11.6,29.9,1770.0,8571.4,50.0,50.0,200.00009,-1.52587890625e-05
1771,200.0,11.6,29.9,1771.0,8571.4,50.0,50.0,200.00009,-0.0
1772,200.0,11.6,29.9,1772.0,8571.4,50.0,50.0,200.00008,-1.52587890625e-05
1773,200.0,11.6,29.9,1773.0,8571.4,50.0,50.0,200.0001,3.0517578125e-05
1774,200.0,11.6,29.9,1774.0,8571.4,50.0,50.0,200.00006,-4.57763671875e-05
1775,200.0,11.6,29.9,1775.0,8571.4,50.0,50.0,200.00008,1.52587890625e-05
1776,200.0,11.6,29.9,1776.0,8571.4,50.0,50.0,200.00008,-0.0
1777,200.0,11.6,29.9,1777.0,8571.4,50.0,50.0,200.00008,-0.0
1778,200.0,11.6,29.9,1778.0,8571.4,50.0,50.0,200.00006,-1.52587890625e-05
1779,200.0,11.6,29.9,1779.0,8571.4,50.0,50.0,200.00009,3.0517578125e-05
1780,200.0,11.6,29.9,1780.0,8571.4,50.0,50.0,200.00006,-3.0517578125e-05
1781,200.0,11.6,29.9,1781.0,8571.4,50.0,50.0,200.00008,1.52587890625e-05
1782,200.0,11.6,29.9,1782.0,8571.4,50.0,50.0,200.00008,-0.0
1783,200.0,11.6,29.9,1783.0,8571.4,50.0,50.0,200.00009,1.52587890625e-05
1784,200.0,11.6,29.9,1784.0,8571.4,50.0,50.0,200.00008,-1.52587890625e-05
1785,200.0,11.6,29.9,1785.0,8571.4,50.0,50.0,200.00008,-0.0
1786,200.0,11.6,29.9,1786.0,8571.4,50.0,50.0,200.00008,-0.0
1787,200.0,11.6,29.9,1787.0,8571.4,50.0,50.0,200.00008,-0.0
1788,200.0,11.6,29.9,1788.0,8571.4,50.0,50.0,200.00009,1.52587890625e-05
1789,200.0,11.6,29.9,1789.0,8571.4,50.0,50.0,200.00009,-0.0
1790,200.0,11.6,29.9,1790.0,8571.4,50.0,50.0,200.00005,-4.57763671875e-05
1791,200.0,11.6,29.9,1791.0,8571.4,50.0,50.0,200.0001,6.103515625e-05
1792,200.0,11.6,29.9,1792.0,8571.4,50.0,50.0,200.00005,-6.103515625e-05
1793,200.0,11.6,29.9,1793.0,8571.4,50.0,50.0,200.00008,3.0517578125e-05
1794,200.0,11.6,29.9,1794.0,8571.4,50.0,50.0,200.00006,-1.52587890625e-05
1795,200.0,11.6,29.9,1795.0,8571.4,50.0,50.0,200.00008,1.52587890625e-05
1796,200.0,11.6,29.9,1796.0,8571.4,50.0,50.0,200.00009,1.52587890625e-05
1797,200.0,11.6,29.9,1797.0,8571.4,50.0,50.0,200.00008,-1.52587890625e-05
1798,200.0,11.6,29.9,1798.0,8571.4,50.0,50.0,200.00008,-0.0
1799,200.0,11.6,29.9,1799.0,8571.4,50.0,50.0,200.00009,1.52587890625e-05
1800,200.0,11.6,29.9,1800.0,8571.4,50.0,50.0,200.0001,1.52587890625e-05
1801,200.0,11.6,29.9,1801.0,8571.4,50.0,50.0,200.0001,-0.0
1802,200.0,11.6,29.9,1802.0,8571.4,50.0,50.0,200.00003,-7.62939453125e-05
1803,200.0,11.6,29.9,1803.0,8571.4,50.0,50.0,200.00009,6.103515625e-05
1804,200.0,11.6,29.9,1804.0,8571.4,50.0,50.0,200.00003,-6.103515625e-05
1805,200.0,11.6,29.9,1805.0,8571.4,50.0,50.0,200.00009,6.103515625e-05
1806,200.0,11.6,29.9,1806.0,8571.4,50.0,50.0,200.00009,-0.0
1807,200.0,11.6,29.9,1807.0,8571.4,50.0,50.0,200.00009,-0.0
1808,200.0,11.6,29.9,1808.0,8571.4,50.0,50.0,200.00009,-0.0
1809,200.0,11.6,29.9,1809.0,8571.4,50.0,50.0,200.00009,-0.0
